match_id,basho_id,year,month,day,division,match_no,east_wrestler_id,east_wrestler,east_rank,west_wrestler_id,west_wrestler,west_rank,winner_id,winner,east_wins,kimarite,fusen_flag
202505-3-12-61-21,202505,2025,5,3,Makuuchi,12,61,Oshoma,Maegashira 6 East,21,Tobizaru,Maegashira 6 West,21,Tobizaru,0,oshidashi,0
202505-3-13-3-39,202505,2025,5,3,Makuuchi,13,3,Hakuoho,Maegashira 7 East,39,Chiyoshoma,Maegashira 5 West,3,Hakuoho,1,yorikiri,0
202505-3-14-5-11,202505,2025,5,3,Makuuchi,14,5,Takerufuji,Maegashira 4 East,11,Ichiyamamoto,Maegashira 4 West,5,Takerufuji,1,oshidashi,0
202505-3-15-28-24,202505,2025,5,3,Makuuchi,15,28,Ura,Maegashira 5 East,24,Hiradoumi,Maegashira 3 West,24,Hiradoumi,0,yoritaoshi,0
202505-3-16-44-56,202505,2025,5,3,Makuuchi,16,44,Takayasu,Komusubi 1 East,56,Gonoyama,Maegashira 2 West,44,Takayasu,1,okuridashi,0
202505-3-17-14-7,202505,2025,5,3,Makuuchi,17,14,Tamawashi,Maegashira 3 East,7,Kirishima,Sekiwake 1 West,7,Kirishima,0,yorikiri,0
202505-3-18-9-13,202505,2025,5,3,Makuuchi,18,9,Daieisho,Sekiwake 1 East,13,Wakamotoharu,Maegashira 1 East,9,Daieisho,1,tsukiotoshi,0
202505-3-19-12-20,202505,2025,5,3,Makuuchi,19,12,Wakatakakage,Komusubi 1 West,20,Kotozakura,Ozeki 1 West,12,Wakatakakage,1,yorikiri,0
202505-3-2-101-60,202505,2025,5,3,Makuuchi,2,101,Tamashoho,Maegashira 17 East,60,Hidenoumi,Juryo 2 East,101,Tamashoho,1,yorikiri,0
202505-3-20-8850-22,202505,2025,5,3,Makuuchi,20,8850,Onosato,Ozeki 1 East,22,Abi,Maegashira 2 East,8850,Onosato,1,okuridashi,0
202505-3-21-19-41,202505,2025,5,3,Makuuchi,21,19,Hoshoryu,Yokozuna 1 East,41,Oho,Maegashira 1 West,41,Oho,0,hatakikomi,0
202505-3-3-142-49,202505,2025,5,3,Makuuchi,3,142,Kayo,Maegashira 16 East,49,Shonannoumi,Maegashira 15 West,49,Shonannoumi,0,oshidashi,0
202505-3-4-15-16,202505,2025,5,3,Makuuchi,4,15,Ryuden,Maegashira 15 East,16,Nishikigi,Maegashira 16 West,16,Nishikigi,0,yorikiri,0
202505-3-5-83-55,202505,2025,5,3,Makuuchi,5,83,Tokihayate,Maegashira 13 East,55,Roga,Maegashira 14 West,83,Tokihayate,1,yorikiri,0
202505-3-6-35-37,202505,2025,5,3,Makuuchi,6,35,Sadanoumi,Maegashira 13 West,37,Takanosho,Maegashira 12 West,37,Takanosho,0,oshidashi,0
202505-3-7-17-74,202505,2025,5,3,Makuuchi,7,17,Endo,Maegashira 11 East,74,Atamifuji,Maegashira 12 East,17,Endo,1,katasukashi,0
202505-3-8-86-33,202505,2025,5,3,Makuuchi,8,86,Shishi,Maegashira 11 West,33,Shodai,Maegashira 10 West,33,Shodai,0,tsukiotoshi,0
202505-3-9-38-50,202505,2025,5,3,Makuuchi,9,38,Meisei,Maegashira 10 East,50,Kinbozan,Maegashira 8 West,38,Meisei,1,yorikiri,0
202505-4-1-142-164,202505,2025,5,4,Makuuchi,1,142,Kayo,Maegashira 16 East,164,Asakoryu,Maegashira 17 West,164,Asakoryu,0,yorikiri,0
202505-4-10-34-50,202505,2025,5,4,Makuuchi,10,34,Midorifuji,Maegashira 9 West,50,Kinbozan,Maegashira 8 West,50,Kinbozan,0,tsukidashi,0
202505-4-11-3-8853,202505,2025,5,4,Makuuchi,11,3,Hakuoho,Maegashira 7 East,8853,Onokatsu,Maegashira 8 East,3,Hakuoho,1,yorikiri,0
202505-4-12-71-21,202505,2025,5,4,Makuuchi,12,71,Churanoumi,Maegashira 7 West,21,Tobizaru,Maegashira 6 West,21,Tobizaru,0,hatakikomi,0
202505-4-13-28-61,202505,2025,5,4,Makuuchi,13,28,Ura,Maegashira 5 East,61,Oshoma,Maegashira 6 East,61,Oshoma,0,hatakikomi,0
202505-4-14-39-11,202505,2025,5,4,Makuuchi,14,39,Chiyoshoma,Maegashira 5 West,11,Ichiyamamoto,Maegashira 4 West,11,Ichiyamamoto,0,yoritaoshi,0
202505-4-15-14-56,202505,2025,5,4,Makuuchi,15,14,Tamawashi,Maegashira 3 East,56,Gonoyama,Maegashira 2 West,14,Tamawashi,1,hatakikomi,0
202505-4-16-5-12,202505,2025,5,4,Makuuchi,16,5,Takerufuji,Maegashira 4 East,12,Wakatakakage,Komusubi 1 West,12,Wakatakakage,0,yorikiri,0
202505-4-17-9-44,202505,2025,5,4,Makuuchi,17,9,Daieisho,Sekiwake 1 East,44,Takayasu,Komusubi 1 East,9,Daieisho,1,oshidashi,0
202505-4-18-24-7,202505,2025,5,4,Makuuchi,18,24,Hiradoumi,Maegashira 3 West,7,Kirishima,Sekiwake 1 West,7,Kirishima,0,oshidashi,0
202505-4-19-8850-41,202505,2025,5,4,Makuuchi,19,8850,Onosato,Ozeki 1 East,41,Oho,Maegashira 1 West,8850,Onosato,1,oshidashi,0
202505-4-2-82-16,202505,2025,5,4,Makuuchi,2,82,Fujiseiun,Juryo 2 West,16,Nishikigi,Maegashira 16 West,16,Nishikigi,0,amiuchi,0
202505-4-20-13-20,202505,2025,5,4,Makuuchi,20,13,Wakamotoharu,Maegashira 1 East,20,Kotozakura,Ozeki 1 West,20,Kotozakura,0,yorikiri,0
202505-4-21-19-22,202505,2025,5,4,Makuuchi,21,19,Hoshoryu,Yokozuna 1 East,22,Abi,Maegashira 2 East,22,Abi,0,hikiotoshi,0
202505-4-3-15-101,202505,2025,5,4,Makuuchi,3,15,Ryuden,Maegashira 15 East,101,Tamashoho,Maegashira 17 East,15,Ryuden,1,yorikiri,0
202505-4-4-81-49,202505,2025,5,4,Makuuchi,4,81,Tochitaikai,Maegashira 18 East,49,Shonannoumi,Maegashira 15 West,81,Tochitaikai,1,tsukiotoshi,0
202505-4-5-83-35,202505,2025,5,4,Makuuchi,5,83,Tokihayate,Maegashira 13 East,35,Sadanoumi,Maegashira 13 West,35,Sadanoumi,0,yorikiri,0
202505-4-6-55-37,202505,2025,5,4,Makuuchi,6,55,Roga,Maegashira 14 West,37,Takanosho,Maegashira 12 West,55,Roga,1,hatakikomi,0
202505-4-7-17-86,202505,2025,5,4,Makuuchi,7,17,Endo,Maegashira 11 East,86,Shishi,Maegashira 11 West,17,Endo,1,hatakikomi,0
202505-4-8-74-33,202505,2025,5,4,Makuuchi,8,74,Atamifuji,Maegashira 12 East,33,Shodai,Maegashira 10 West,74,Atamifuji,1,yorikiri,0
202505-4-9-8854-38,202505,2025,5,4,Makuuchi,9,8854,Aonishiki,Maegashira 9 East,38,Meisei,Maegashira 10 East,8854,Aonishiki,1,uwatedashinage,0
202505-5-1-81-16,202505,2025,5,5,Makuuchi,1,81,Tochitaikai,Maegashira 18 East,16,Nishikigi,Maegashira 16 West,16,Nishikigi,0,yorikiri,0
202505-5-10-33-50,202505,2025,5,5,Makuuchi,10,33,Shodai,Maegashira 10 West,50,Kinbozan,Maegashira 8 West,50,Kinbozan,0,yorikiri,0
202505-5-11-3-71,202505,2025,5,5,Makuuchi,11,3,Hakuoho,Maegashira 7 East,71,Churanoumi,Maegashira 7 West,3,Hakuoho,1,oshidashi,0
202505-5-12-8853-21,202505,2025,5,5,Makuuchi,12,8853,Onokatsu,Maegashira 8 East,21,Tobizaru,Maegashira 6 West,8853,Onokatsu,1,yorikiri,0
202505-5-13-28-39,202505,2025,5,5,Makuuchi,13,28,Ura,Maegashira 5 East,39,Chiyoshoma,Maegashira 5 West,28,Ura,1,yorikiri,0
202505-5-14-61-11,202505,2025,5,5,Makuuchi,14,61,Oshoma,Maegashira 6 East,11,Ichiyamamoto,Maegashira 4 West,11,Ichiyamamoto,0,oshidashi,0
202505-5-15-22-5,202505,2025,5,5,Makuuchi,15,22,Abi,Maegashira 2 East,5,Takerufuji,Maegashira 4 East,22,Abi,1,tsukiotoshi,0
202505-5-16-44-13,202505,2025,5,5,Makuuchi,16,44,Takayasu,Komusubi 1 East,13,Wakamotoharu,Maegashira 1 East,13,Wakamotoharu,0,oshidashi,0
202505-5-17-12-7,202505,2025,5,5,Makuuchi,17,12,Wakatakakage,Komusubi 1 West,7,Kirishima,Sekiwake 1 West,12,Wakatakakage,1,kubinage,0
202505-5-18-9-41,202505,2025,5,5,Makuuchi,18,9,Daieisho,Sekiwake 1 East,41,Oho,Maegashira 1 West,9,Daieisho,1,tsukidashi,0
202505-5-19-24-20,202505,2025,5,5,Makuuchi,19,24,Hiradoumi,Maegashira 3 West,20,Kotozakura,Ozeki 1 West,20,Kotozakura,0,hikiotoshi,0
202505-5-2-142-25,202505,2025,5,5,Makuuchi,2,142,Kayo,Maegashira 16 East,25,Takarafuji,Juryo 3 East,142,Kayo,1,hatakikomi,0
202505-5-20-8850-14,202505,2025,5,5,Makuuchi,20,8850,Onosato,Ozeki 1 East,14,Tamawashi,Maegashira 3 East,8850,Onosato,1,yorikiri,0
202505-5-21-19-56,202505,2025,5,5,Makuuchi,21,19,Hoshoryu,Yokozuna 1 East,56,Gonoyama,Maegashira 2 West,19,Hoshoryu,1,uwatedashinage,0
202505-5-3-164-49,202505,2025,5,5,Makuuchi,3,164,Asakoryu,Maegashira 17 West,49,Shonannoumi,Maegashira 15 West,164,Asakoryu,1,shitatenage,0
202505-5-4-101-55,202505,2025,5,5,Makuuchi,4,101,Tamashoho,Maegashira 17 East,55,Roga,Maegashira 14 West,55,Roga,0,yorikiri,0
202505-5-5-83-15,202505,2025,5,5,Makuuchi,5,83,Tokihayate,Maegashira 13 East,15,Ryuden,Maegashira 15 East,15,Ryuden,0,yorikiri,0
202505-5-6-74-35,202505,2025,5,5,Makuuchi,6,74,Atamifuji,Maegashira 12 East,35,Sadanoumi,Maegashira 13 West,35,Sadanoumi,0,yorikiri,0
202505-5-7-17-37,202505,2025,5,5,Makuuchi,7,17,Endo,Maegashira 11 East,37,Takanosho,Maegashira 12 West,37,Takanosho,0,okuridashi,0
202505-5-8-38-86,202505,2025,5,5,Makuuchi,8,38,Meisei,Maegashira 10 East,86,Shishi,Maegashira 11 West,38,Meisei,1,tsukiotoshi,0
202505-5-9-8854-34,202505,2025,5,5,Makuuchi,9,8854,Aonishiki,Maegashira 9 East,34,Midorifuji,Maegashira 9 West,8854,Aonishiki,1,uchimuso,0
202505-6-1-164-16,202505,2025,5,6,Makuuchi,1,164,Asakoryu,Maegashira 17 West,16,Nishikigi,Maegashira 16 West,164,Asakoryu,1,oshidashi,0
202505-6-10-17-50,202505,2025,5,6,Makuuchi,10,17,Endo,Maegashira 11 East,50,Kinbozan,Maegashira 8 West,50,Kinbozan,0,tsukidashi,0
202505-6-11-61-8853,202505,2025,5,6,Makuuchi,11,61,Oshoma,Maegashira 6 East,8853,Onokatsu,Maegashira 8 East,61,Oshoma,1,okuridashi,0
202505-6-12-28-3,202505,2025,5,6,Makuuchi,12,28,Ura,Maegashira 5 East,3,Hakuoho,Maegashira 7 East,3,Hakuoho,0,yorikiri,0
202505-6-13-71-39,202505,2025,5,6,Makuuchi,13,71,Churanoumi,Maegashira 7 West,39,Chiyoshoma,Maegashira 5 West,39,Chiyoshoma,0,yorikiri,0
202505-6-14-21-11,202505,2025,5,6,Makuuchi,14,21,Tobizaru,Maegashira 6 West,11,Ichiyamamoto,Maegashira 4 West,21,Tobizaru,1,hatakikomi,0
202505-6-15-22-41,202505,2025,5,6,Makuuchi,15,22,Abi,Maegashira 2 East,41,Oho,Maegashira 1 West,22,Abi,1,hatakikomi,0
202505-6-16-44-12,202505,2025,5,6,Makuuchi,16,44,Takayasu,Komusubi 1 East,12,Wakatakakage,Komusubi 1 West,12,Wakatakakage,0,okuridashi,0
202505-6-17-9-24,202505,2025,5,6,Makuuchi,17,9,Daieisho,Sekiwake 1 East,24,Hiradoumi,Maegashira 3 West,24,Hiradoumi,0,hatakikomi,0
202505-6-18-13-7,202505,2025,5,6,Makuuchi,18,13,Wakamotoharu,Maegashira 1 East,7,Kirishima,Sekiwake 1 West,7,Kirishima,0,sotogake,0
202505-6-19-8850-56,202505,2025,5,6,Makuuchi,19,8850,Onosato,Ozeki 1 East,56,Gonoyama,Maegashira 2 West,8850,Onosato,1,oshidashi,0
202505-6-2-15-81,202505,2025,5,6,Makuuchi,2,15,Ryuden,Maegashira 15 East,81,Tochitaikai,Maegashira 18 East,15,Ryuden,1,oshidashi,0
202505-6-20-5-20,202505,2025,5,6,Makuuchi,20,5,Takerufuji,Maegashira 4 East,20,Kotozakura,Ozeki 1 West,20,Kotozakura,0,yoritaoshi,0
202505-6-21-19-14,202505,2025,5,6,Makuuchi,21,19,Hoshoryu,Yokozuna 1 East,14,Tamawashi,Maegashira 3 East,19,Hoshoryu,1,oshidashi,0
202505-6-3-142-55,202505,2025,5,6,Makuuchi,3,142,Kayo,Maegashira 16 East,55,Roga,Maegashira 14 West,142,Kayo,1,oshidashi,0
202505-6-4-83-101,202505,2025,5,6,Makuuchi,4,83,Tokihayate,Maegashira 13 East,101,Tamashoho,Maegashira 17 East,101,Tamashoho,0,yoritaoshi,0
202505-6-5-49-35,202505,2025,5,6,Makuuchi,5,49,Shonannoumi,Maegashira 15 West,35,Sadanoumi,Maegashira 13 West,35,Sadanoumi,0,yorikiri,0
202505-6-6-8-37,202505,2025,5,6,Makuuchi,6,8,Kotoshoho,Maegashira 14 East,37,Takanosho,Maegashira 12 West,8,Kotoshoho,1,hatakikomi,0
202505-6-7-38-74,202505,2025,5,6,Makuuchi,7,38,Meisei,Maegashira 10 East,74,Atamifuji,Maegashira 12 East,74,Atamifuji,0,kotenage,0
202505-6-8-8854-33,202505,2025,5,6,Makuuchi,8,8854,Aonishiki,Maegashira 9 East,33,Shodai,Maegashira 10 West,8854,Aonishiki,1,okurinage,0
202505-6-9-86-34,202505,2025,5,6,Makuuchi,9,86,Shishi,Maegashira 11 West,34,Midorifuji,Maegashira 9 West,86,Shishi,1,yorikiri,0
202505-7-1-142-81,202505,2025,5,7,Makuuchi,1,142,Kayo,Maegashira 16 East,81,Tochitaikai,Maegashira 18 East,142,Kayo,1,okuridashi,0
202505-7-10-86-50,202505,2025,5,7,Makuuchi,10,86,Shishi,Maegashira 11 West,50,Kinbozan,Maegashira 8 West,50,Kinbozan,0,tsukidashi,0
202505-7-11-61-71,202505,2025,5,7,Makuuchi,11,61,Oshoma,Maegashira 6 East,71,Churanoumi,Maegashira 7 West,61,Oshoma,1,oshidashi,0
202505-7-12-8853-39,202505,2025,5,7,Makuuchi,12,8853,Onokatsu,Maegashira 8 East,39,Chiyoshoma,Maegashira 5 West,39,Chiyoshoma,0,yoritaoshi,0
202505-7-13-28-21,202505,2025,5,7,Makuuchi,13,28,Ura,Maegashira 5 East,21,Tobizaru,Maegashira 6 West,28,Ura,1,shitatedashinage,0
202505-7-14-3-11,202505,2025,5,7,Makuuchi,14,3,Hakuoho,Maegashira 7 East,11,Ichiyamamoto,Maegashira 4 West,3,Hakuoho,1,oshidashi,0
202505-7-15-13-14,202505,2025,5,7,Makuuchi,15,13,Wakamotoharu,Maegashira 1 East,14,Tamawashi,Maegashira 3 East,13,Wakamotoharu,1,yorikiri,0
202505-7-16-44-41,202505,2025,5,7,Makuuchi,16,44,Takayasu,Komusubi 1 East,41,Oho,Maegashira 1 West,44,Takayasu,1,uwatenage,0
202505-7-17-22-7,202505,2025,5,7,Makuuchi,17,22,Abi,Maegashira 2 East,7,Kirishima,Sekiwake 1 West,7,Kirishima,0,okuridashi,0
202505-7-18-9-12,202505,2025,5,7,Makuuchi,18,9,Daieisho,Sekiwake 1 East,12,Wakatakakage,Komusubi 1 West,12,Wakatakakage,0,oshidashi,0
202505-7-19-56-20,202505,2025,5,7,Makuuchi,19,56,Gonoyama,Maegashira 2 West,20,Kotozakura,Ozeki 1 West,56,Gonoyama,1,yorikiri,0
202505-7-2-101-49,202505,2025,5,7,Makuuchi,2,101,Tamashoho,Maegashira 17 East,49,Shonannoumi,Maegashira 15 West,49,Shonannoumi,0,oshidashi,0
202505-7-20-8850-5,202505,2025,5,7,Makuuchi,20,8850,Onosato,Ozeki 1 East,5,Takerufuji,Maegashira 4 East,8850,Onosato,1,hatakikomi,0
202505-7-21-19-24,202505,2025,5,7,Makuuchi,21,19,Hoshoryu,Yokozuna 1 East,24,Hiradoumi,Maegashira 3 West,19,Hoshoryu,1,kotenage,0
202505-7-3-15-55,202505,2025,5,7,Makuuchi,3,15,Ryuden,Maegashira 15 East,55,Roga,Maegashira 14 West,55,Roga,0,yorikiri,0
202505-7-4-16-35,202505,2025,5,7,Makuuchi,4,16,Nishikigi,Maegashira 16 West,35,Sadanoumi,Maegashira 13 West,35,Sadanoumi,0,amiuchi,0
202505-7-5-83-164,202505,2025,5,7,Makuuchi,5,83,Tokihayate,Maegashira 13 East,164,Asakoryu,Maegashira 17 West,83,Tokihayate,1,kotenage,0
202505-7-6-74-8,202505,2025,5,7,Makuuchi,6,74,Atamifuji,Maegashira 12 East,8,Kotoshoho,Maegashira 14 East,74,Atamifuji,1,yorikiri,0
202505-7-7-38-33,202505,2025,5,7,Makuuchi,7,38,Meisei,Maegashira 10 East,33,Shodai,Maegashira 10 West,38,Meisei,1,yorikiri,0
202505-7-8-37-34,202505,2025,5,7,Makuuchi,8,37,Takanosho,Maegashira 12 West,34,Midorifuji,Maegashira 9 West,37,Takanosho,1,oshidashi,0
202505-7-9-8854-17,202505,2025,5,7,Makuuchi,9,8854,Aonishiki,Maegashira 9 East,17,Endo,Maegashira 11 East,8854,Aonishiki,1,oshidashi,0
202505-8-1-101-16,202505,2025,5,8,Makuuchi,1,101,Tamashoho,Maegashira 17 East,16,Nishikigi,Maegashira 16 West,101,Tamashoho,1,hatakikomi,0
202505-8-10-61-34,202505,2025,5,8,Makuuchi,10,61,Oshoma,Maegashira 6 East,34,Midorifuji,Maegashira 9 West,61,Oshoma,1,okuridashi,0
202505-8-11-8854-21,202505,2025,5,8,Makuuchi,11,8854,Aonishiki,Maegashira 9 East,21,Tobizaru,Maegashira 6 West,8854,Aonishiki,1,okuridashi,0
202505-8-12-28-8853,202505,2025,5,8,Makuuchi,12,28,Ura,Maegashira 5 East,8853,Onokatsu,Maegashira 8 East,8853,Onokatsu,0,yorikiri,0
202505-8-13-50-39,202505,2025,5,8,Makuuchi,13,50,Kinbozan,Maegashira 8 West,39,Chiyoshoma,Maegashira 5 West,50,Kinbozan,1,yorikiri,0
202505-8-14-71-11,202505,2025,5,8,Makuuchi,14,71,Churanoumi,Maegashira 7 West,11,Ichiyamamoto,Maegashira 4 West,11,Ichiyamamoto,0,uwatenage,0
202505-8-15-13-56,202505,2025,5,8,Makuuchi,15,13,Wakamotoharu,Maegashira 1 East,56,Gonoyama,Maegashira 2 West,13,Wakamotoharu,1,oshidashi,0
202505-8-16-44-22,202505,2025,5,8,Makuuchi,16,44,Takayasu,Komusubi 1 East,22,Abi,Maegashira 2 East,22,Abi,0,oshidashi,0
202505-8-17-41-12,202505,2025,5,8,Makuuchi,17,41,Oho,Maegashira 1 West,12,Wakatakakage,Komusubi 1 West,12,Wakatakakage,0,yoritaoshi,0
202505-8-18-9-7,202505,2025,5,8,Makuuchi,18,9,Daieisho,Sekiwake 1 East,7,Kirishima,Sekiwake 1 West,9,Daieisho,1,tsukidashi,0
202505-8-19-8850-24,202505,2025,5,8,Makuuchi,19,8850,Onosato,Ozeki 1 East,24,Hiradoumi,Maegashira 3 West,8850,Onosato,1,oshidashi,0
202505-8-2-81-55,202505,2025,5,8,Makuuchi,2,81,Tochitaikai,Maegashira 18 East,55,Roga,Maegashira 14 West,55,Roga,0,yorikiri,0
202505-8-20-14-20,202505,2025,5,8,Makuuchi,20,14,Tamawashi,Maegashira 3 East,20,Kotozakura,Ozeki 1 West,20,Kotozakura,0,yorikiri,0
202505-8-21-19-5,202505,2025,5,8,Makuuchi,21,19,Hoshoryu,Yokozuna 1 East,5,Takerufuji,Maegashira 4 East,19,Hoshoryu,1,kotenage,0
202505-8-3-83-142,202505,2025,5,8,Makuuchi,3,83,Tokihayate,Maegashira 13 East,142,Kayo,Maegashira 16 East,142,Kayo,0,uwatenage,0
202505-8-4-164-35,202505,2025,5,8,Makuuchi,4,164,Asakoryu,Maegashira 17 West,35,Sadanoumi,Maegashira 13 West,164,Asakoryu,1,oshidashi,0
202505-8-5-74-49,202505,2025,5,8,Makuuchi,5,74,Atamifuji,Maegashira 12 East,49,Shonannoumi,Maegashira 15 West,49,Shonannoumi,0,uwatenage,0
202505-8-6-17-15,202505,2025,5,8,Makuuchi,6,17,Endo,Maegashira 11 East,15,Ryuden,Maegashira 15 East,17,Endo,1,uwatenage,0
202505-8-7-8-86,202505,2025,5,8,Makuuchi,7,8,Kotoshoho,Maegashira 14 East,86,Shishi,Maegashira 11 West,8,Kotoshoho,1,yoritaoshi,0
202505-8-8-37-33,202505,2025,5,8,Makuuchi,8,37,Takanosho,Maegashira 12 West,33,Shodai,Maegashira 10 West,33,Shodai,0,sukuinage,0
